"File_221110_221531 - RawData"
"Wavelength nm.";"Abs."
885,50;-0,02097
886,00;-0,02092
886,50;-0,02100
887,00;-0,02109
887,50;-0,02113
888,00;-0,02119
888,50;-0,02132
889,00;-0,02141
889,50;-0,02153
890,00;-0,02159
890,50;-0,02158
891,00;-0,02144
891,50;-0,02136
892,00;-0,02135
892,50;-0,02135
893,00;-0,02139
893,50;-0,02141
894,00;-0,02141
894,50;-0,02141
895,00;-0,02142
895,50;-0,02135
896,00;-0,02127
896,50;-0,02116
897,00;-0,02106
897,50;-0,02095
898,00;-0,02089
898,50;-0,02106
899,00;-0,02115
899,50;-0,02112
900,00;-0,02107
900,50;-0,02094
901,00;-0,02087
901,50;-0,02097
902,00;-0,02110
902,50;-0,02132
903,00;-0,02138
903,50;-0,02126
904,00;-0,02115
904,50;-0,02127
905,00;-0,02130
905,50;-0,02127
906,00;-0,02135
906,50;-0,02124
907,00;-0,02112
907,50;-0,02126
908,00;-0,02136
908,50;-0,02118
909,00;-0,02104
909,50;-0,02119
910,00;-0,02136
910,50;-0,02130
911,00;-0,02107
911,50;-0,02107
912,00;-0,02122
912,50;-0,02115
913,00;-0,02103
913,50;-0,02089
914,00;-0,02089
914,50;-0,02104
915,00;-0,02118
915,50;-0,02103
916,00;-0,02086
916,50;-0,02098
917,00;-0,02104
917,50;-0,02112
918,00;-0,02129
918,50;-0,02121
919,00;-0,02098
919,50;-0,02119
920,00;-0,02126
920,50;-0,02133
921,00;-0,02142
921,50;-0,02153
922,00;-0,02161
922,50;-0,02151
923,00;-0,02136
923,50;-0,02139
924,00;-0,02150
924,50;-0,02138
925,00;-0,02133
925,50;-0,02138
926,00;-0,02139
926,50;-0,02122
927,00;-0,02104
927,50;-0,02110
928,00;-0,02126
928,50;-0,02109
929,00;-0,02095
929,50;-0,02110
930,00;-0,02116
930,50;-0,02104
931,00;-0,02092
931,50;-0,02104
932,00;-0,02116
932,50;-0,02101
933,00;-0,02092
933,50;-0,02086
934,00;-0,02089
934,50;-0,02103
935,00;-0,02116
935,50;-0,02115
936,00;-0,02110
936,50;-0,02122
937,00;-0,02136
937,50;-0,02136
938,00;-0,02129
938,50;-0,02133
939,00;-0,02139
939,50;-0,02127
940,00;-0,02116
940,50;-0,02124
941,00;-0,02145
941,50;-0,02142
942,00;-0,02126
942,50;-0,02115
943,00;-0,02106
943,50;-0,02113
944,00;-0,02127
944,50;-0,02119
945,00;-0,02113
945,50;-0,02109
946,00;-0,02095
946,50;-0,02098
947,00;-0,02098
947,50;-0,02083
948,00;-0,02083
948,50;-0,02098
949,00;-0,02100
949,50;-0,02100
950,00;-0,02101
950,50;-0,02104
951,00;-0,02109
951,50;-0,02107
